Title,Category,Genre,Description,Rating,Cover_URL,Backdrop_URL,TMDB_ID
Mushoku Tensei: Jobless Reincarnation,Series,Action & Adventure Animation Sci-Fi & Fantasy Anime,"When a 34-year-old underachiever gets run over by a truck, his story doesn't end there. Reincarnated in a new world as an infant, Rudy will seize every opportunity to live the life he's always wanted. Armed with new friends, some freshly acquired magical abilities, and the courage to do the things he's always dreamed of, he's embarking on an epic adventure—with all of his past experience intact!",8.555,https://image.tmdb.org/t/p/w500/gLKOYIMyKlUHW0SVdskhgf9C0yy.jpg,https://image.tmdb.org/t/p/original/j9fRIimor0AMFJR9kjZubXcABzZ.jpg,94664
Re:ZERO -Starting Life in Another World-,Series,Animation Action & Adventure Mystery Sci-Fi & Fantasy Drama Anime,"Natsuki Subaru, an ordinary high school  student, is on his way home from the convenience store when he finds  himself transported to another world. As he's lost and confused in a new  world where he doesn't even know left from right, the only person to  reach out to him was a beautiful girl with silver hair. Determined to  repay her somehow for saving him from his own despair, Subaru agrees to  help the girl find something she's looking for.",7.856,https://image.tmdb.org/t/p/w500/5MrRCj7z92YLWMXHeWKp19eJPYv.jpg,https://image.tmdb.org/t/p/original/x6y59dJBE1o0r4YRsWVQXE2nnlB.jpg,65942
Regular Show,Series,Animation Comedy Action & Adventure Sci-Fi & Fantasy,The surreal misadventures of two best friends - a blue jay and a raccoon - as they seek to liven up their mundane jobs as groundskeepers at the local park.,8.635,https://image.tmdb.org/t/p/w500/mS5SLxMYcKfUxA0utBSR5MOAWWr.jpg,https://image.tmdb.org/t/p/original/bhF63Jd90gRYyTHd4y5GCGA2vX6.jpg,31132
Raw,Series,Reality,"A regularly scheduled, live, year-round program featuring some of the biggest WWE Superstars.",6.832,https://image.tmdb.org/t/p/w500/fstEe6RsyNyPUnMwNcL20iNl0nE.jpg,https://image.tmdb.org/t/p/original/eGPH1IwktalozwCmeLTp3aPbHGC.jpg,4656
Private Practice,Series,Drama,"Having left behind Seattle Grace Hospital, renowned surgeon Addison Forbes Montgomery moves to Los Angeles for sunnier weather and happier possibilities. She reunites with her friends from medical school, joining them at their chic, co-op, Oceanside Wellness Center in Santa Monica.",7.542,https://image.tmdb.org/t/p/w500/pW20ANAGdrgreYJExduUVaWos6H.jpg,https://image.tmdb.org/t/p/original/2iYitemZYaZUcmSo0l2p3WHvj5J.jpg,3172
NCIS: Los Angeles,Series,Action & Adventure Drama Crime Mystery,"The exploits of the Los Angeles–based Office of Special Projects (OSP), an elite division of the Naval Criminal Investigative Service that specializes in undercover assignments.",7.538,https://image.tmdb.org/t/p/w500/TIIgcznwNfNr3KOZvxn26eKV99.jpg,https://image.tmdb.org/t/p/original/dAepkmD4vdfhS82r2OIqF1nwGR5.jpg,17610
Seinfeld,Series,Comedy,A stand-up comedian and his three offbeat friends weather the pitfalls and payoffs of life in New York City in the '90s. It's a show about nothing.,8.261,https://image.tmdb.org/t/p/w500/aCw8ONfyz3AhngVQa1E2Ss4KSUQ.jpg,https://image.tmdb.org/t/p/original/tMRdEsMg9MyXAkcufK9YJEeIaNW.jpg,1400
Berlin,Series,Drama Action & Adventure Crime,"During his glory days, Berlin and a gang assembled in Paris for one of his greatest plans ever: stealing 44 million euros' worth of jewels in one night.",7.6,https://image.tmdb.org/t/p/w500/69YuvoiWTtK6oyYH2Jl4Q6SgZ59.jpg,https://image.tmdb.org/t/p/original/179sUCj5AcFKdQpvDhkIX15NRgy.jpg,146176
Law & Order: Criminal Intent,Series,Drama,The third installment of the “Law & Order” franchise takes viewers deep into the minds of its criminals while following the intense psychological approaches the Major Case Squad uses to solve its crimes.,7.602,https://image.tmdb.org/t/p/w500/zgBg8gTCELQg73awE7qAuV06c4Z.jpg,https://image.tmdb.org/t/p/original/qLYumObEHeRHFMC6N3SfCrnBFjp.jpg,4601
Hello Saturday,Series,Reality,"""Hello, Saturday"" is the rebranding of the popular Chinese show ""Happy Camp"", hosted by He Jiong and with a fixed group of regular celebrity members.

The program showcases the talent of various stars as well as social topics through creative and diverse content and games. It aims to spread positive energy while keeping up with the current trends and leading youth culture.",6.4,https://image.tmdb.org/t/p/w500/wsTjWy6NE2s3h0neChr0D92ddwI.jpg,https://image.tmdb.org/t/p/original/pvOI0jUuBVigqNTXClGGhIK2dSk.jpg,154770
Wonderland,Series,Reality,"A social experiment reality show about the cultivation of an ideal community, inviting 15 guests to Taohuawu, 15KM away from the city center, to live together for 21 days, creating an ideal society in their hearts. See how they live, work, and live in harmony in friction and cooperation. It is also a journey to explore the source of material and spiritual consensus.",8.0,https://image.tmdb.org/t/p/w500/A3C6crK4GQPNt2f43Vq6l2c845Y.jpg,https://image.tmdb.org/t/p/original/Rseua6cAC83aVDNMExhzxHNqgy.jpg,126398
American Horror Story,Series,Drama Mystery Sci-Fi & Fantasy,"An anthology horror drama series centering on different characters and locations, including a house with a murderous past, an asylum, a witch coven, a freak show, a hotel, a farmhouse in Roanoke, a cult, the apocalypse and a summer camp.",8.083,https://image.tmdb.org/t/p/w500/x2c3AvZeTyNehRZXabTojAxfDuR.jpg,https://image.tmdb.org/t/p/original/a4doyPOabvQor0RGkWdhVENAR3G.jpg,1413
